date,state,crop,modal_price_rs_per_quintal
2024-06-01,Rajasthan,Bajra,3913.5
2024-07-01,Rajasthan,Bajra,3974.2
2024-08-01,Rajasthan,Bajra,4213.2
2024-09-01,Rajasthan,Bajra,4356.5
2024-10-01,Rajasthan,Bajra,4238.4
2024-11-01,Rajasthan,Bajra,4721.1
2024-12-01,Rajasthan,Bajra,4815.7
2019-01-01,Rajasthan,Mustard,5427.9
2019-02-01,Rajasthan,Mustard,5679.3
2019-03-01,Rajasthan,Mustard,6041.5
2019-04-01,Rajasthan,Mustard,6384.6
2019-05-01,Rajasthan,Mustard,6694.6
2019-06-01,Rajasthan,Mustard,6659.9
2019-07-01,Rajasthan,Mustard,6547.0
2019-08-01,Rajasthan,Mustard,6702.1
2019-09-01,Rajasthan,Mustard,7040.8
2019-10-01,Rajasthan,Mustard,7026.7
2019-11-01,Rajasthan,Mustard,7420.6
2019-12-01,Rajasthan,Mustard,7966.6
2020-01-01,Rajasthan,Mustard,7701.1
2020-02-01,Rajasthan,Mustard,7474.0
2020-03-01,Rajasthan,Mustard,7491.4
2020-04-01,Rajasthan,Mustard,7662.6
2020-05-01,Rajasthan,Mustard,7550.4
2020-06-01,Rajasthan,Mustard,8081.0
2020-07-01,Rajasthan,Mustard,8308.1
2020-08-01,Rajasthan,Mustard,8394.7
2020-09-01,Rajasthan,Mustard,7919.6
2020-10-01,Rajasthan,Mustard,7512.4
2020-11-01,Rajasthan,Mustard,7667.3
2020-12-01,Rajasthan,Mustard,6989.0
2021-01-01,Rajasthan,Mustard,7365.5
2021-02-01,Rajasthan,Mustard,7374.4
2021-03-01,Rajasthan,Mustard,8520.2
2021-04-01,Rajasthan,Mustard,9486.0
2021-05-01,Rajasthan,Mustard,9494.4
2021-06-01,Rajasthan,Mustard,9534.9
2021-07-01,Rajasthan,Mustard,10049.4
2021-08-01,Rajasthan,Mustard,10910.5
2021-09-01,Rajasthan,Mustard,10193.3
2021-10-01,Rajasthan,Mustard,9452.3
2021-11-01,Rajasthan,Mustard,9261.4
2021-12-01,Rajasthan,Mustard,9578.8
2022-01-01,Rajasthan,Mustard,9871.4
2022-02-01,Rajasthan,Mustard,10431.5
2022-03-01,Rajasthan,Mustard,9955.9
2022-04-01,Rajasthan,Mustard,9001.6
2022-05-01,Rajasthan,Mustard,9432.9
2022-06-01,Rajasthan,Mustard,9165.1
2022-07-01,Rajasthan,Mustard,8409.8
2022-08-01,Rajasthan,Mustard,8537.7
2022-09-01,Rajasthan,Mustard,8915.0
2022-10-01,Rajasthan,Mustard,8937.8
2022-11-01,Rajasthan,Mustard,8823.6
2022-12-01,Rajasthan,Mustard,8830.0
2023-01-01,Rajasthan,Mustard,8753.5
2023-02-01,Rajasthan,Mustard,8293.1
2023-03-01,Rajasthan,Mustard,8096.9
2023-04-01,Rajasthan,Mustard,8360.3
2023-05-01,Rajasthan,Mustard,8558.0
2023-06-01,Rajasthan,Mustard,8700.8
2023-07-01,Rajasthan,Mustard,8386.6
2023-08-01,Rajasthan,Mustard,8390.3
2023-09-01,Rajasthan,Mustard,7634.2
2023-10-01,Rajasthan,Mustard,7757.4
2023-11-01,Rajasthan,Mustard,8319.8
2023-12-01,Rajasthan,Mustard,7831.4
2024-01-01,Rajasthan,Mustard,7687.3
2024-02-01,Rajasthan,Mustard,7866.0
2024-03-01,Rajasthan,Mustard,8380.0
2024-04-01,Rajasthan,Mustard,8285.0
2024-05-01,Rajasthan,Mustard,8100.8
2024-06-01,Rajasthan,Mustard,7452.6
2024-07-01,Rajasthan,Mustard,7553.9
2024-08-01,Rajasthan,Mustard,8316.9
2024-09-01,Rajasthan,Mustard,8490.6
2024-10-01,Rajasthan,Mustard,8550.5
2024-11-01,Rajasthan,Mustard,8742.7
2024-12-01,Rajasthan,Mustard,8807.6
2019-01-01,Rajasthan,Wheat,2237.6
2019-02-01,Rajasthan,Wheat,2254.1
2019-03-01,Rajasthan,Wheat,2202.4
2019-04-01,Rajasthan,Wheat,2302.8
2019-05-01,Rajasthan,Wheat,2363.1
2019-06-01,Rajasthan,Wheat,2338.4
2019-07-01,Rajasthan,Wheat,2423.9
2019-08-01,Rajasthan,Wheat,2403.8
2019-09-01,Rajasthan,Wheat,2364.0
2019-10-01,Rajasthan,Wheat,2326.9
2019-11-01,Rajasthan,Wheat,2219.7
2019-12-01,Rajasthan,Wheat,2267.5
2020-01-01,Rajasthan,Wheat,2158.4
2020-02-01,Rajasthan,Wheat,2093.1
2020-03-01,Rajasthan,Wheat,1975.8
2020-04-01,Rajasthan,Wheat,1983.0
2020-05-01,Rajasthan,Wheat,1986.3
2020-06-01,Rajasthan,Wheat,1979.0
2020-07-01,Rajasthan,Wheat,1929.5
2020-08-01,Rajasthan,Wheat,1874.3
2020-09-01,Rajasthan,Wheat,1913.6
2020-10-01,Rajasthan,Wheat,1895.7
2020-11-01,Rajasthan,Wheat,1927.7
2020-12-01,Rajasthan,Wheat,1890.3
2021-01-01,Rajasthan,Wheat,1914.1
2021-02-01,Rajasthan,Wheat,2002.3
2021-03-01,Rajasthan,Wheat,2050.7
2021-04-01,Rajasthan,Wheat,2038.1
2021-05-01,Rajasthan,Wheat,2066.4
2021-06-01,Rajasthan,Wheat,2064.3
2021-07-01,Rajasthan,Wheat,2078.0
2021-08-01,Rajasthan,Wheat,2071.5
2021-09-01,Rajasthan,Wheat,2075.8
2021-10-01,Rajasthan,Wheat,2104.1
2021-11-01,Rajasthan,Wheat,2056.5
2021-12-01,Rajasthan,Wheat,2008.5
2022-01-01,Rajasthan,Wheat,1938.6
2022-02-01,Rajasthan,Wheat,1858.3
2022-03-01,Rajasthan,Wheat,1802.2
2022-04-01,Rajasthan,Wheat,1822.2
2022-05-01,Rajasthan,Wheat,1784.4
2022-06-01,Rajasthan,Wheat,1823.1
2022-07-01,Rajasthan,Wheat,1836.6
2022-08-01,Rajasthan,Wheat,1739.9
2022-09-01,Rajasthan,Wheat,1786.5
2022-10-01,Rajasthan,Wheat,1843.1
2022-11-01,Rajasthan,Wheat,1801.4
2022-12-01,Rajasthan,Wheat,1837.4
2023-01-01,Rajasthan,Wheat,1803.0
2023-02-01,Rajasthan,Wheat,1820.6
2023-03-01,Rajasthan,Wheat,1763.0
2023-04-01,Rajasthan,Wheat,1678.8
2023-05-01,Rajasthan,Wheat,1669.8
2023-06-01,Rajasthan,Wheat,1673.9
2023-07-01,Rajasthan,Wheat,1664.6
2023-08-01,Rajasthan,Wheat,1616.3
2023-09-01,Rajasthan,Wheat,1608.1
2023-10-01,Rajasthan,Wheat,1632.9
2023-11-01,Rajasthan,Wheat,1642.7
2023-12-01,Rajasthan,Wheat,1663.7
2024-01-01,Rajasthan,Wheat,1641.9
2024-02-01,Rajasthan,Wheat,1711.1
2024-03-01,Rajasthan,Wheat,1661.5
2024-04-01,Rajasthan,Wheat,1696.4
2024-05-01,Rajasthan,Wheat,1767.2
2024-06-01,Rajasthan,Wheat,1803.8
2024-07-01,Rajasthan,Wheat,1804.3
2024-08-01,Rajasthan,Wheat,1787.7
2024-09-01,Rajasthan,Wheat,1856.1
2024-10-01,Rajasthan,Wheat,1789.8
2024-11-01,Rajasthan,Wheat,1750.6
2024-12-01,Rajasthan,Wheat,1742.4
2019-01-01,West Bengal,Rice,1951.8
2019-02-01,West Bengal,Rice,1951.0
2019-03-01,West Bengal,Rice,1933.8
2019-04-01,West Bengal,Rice,1911.9
2019-05-01,West Bengal,Rice,1978.1
2019-06-01,West Bengal,Rice,1921.0
2019-07-01,West Bengal,Rice,2021.6
2019-08-01,West Bengal,Rice,2085.1
2019-09-01,West Bengal,Rice,2165.7
2019-10-01,West Bengal,Rice,2158.1
2019-11-01,West Bengal,Rice,2168.3
2019-12-01,West Bengal,Rice,2102.5
2020-01-01,West Bengal,Rice,2089.9
2020-02-01,West Bengal,Rice,2134.6
2020-03-01,West Bengal,Rice,2226.4
2020-04-01,West Bengal,Rice,2177.1
2020-05-01,West Bengal,Rice,2173.2
2020-06-01,West Bengal,Rice,2182.5
2020-07-01,West Bengal,Rice,2118.7
2020-08-01,West Bengal,Rice,2171.7
2020-09-01,West Bengal,Rice,2148.7
2020-10-01,West Bengal,Rice,2156.6
2020-11-01,West Bengal,Rice,2149.2
2020-12-01,West Bengal,Rice,2121.6
2021-01-01,West Bengal,Rice,2138.6
2021-02-01,West Bengal,Rice,2143.2
2021-03-01,West Bengal,Rice,2138.4
2021-04-01,West Bengal,Rice,2113.1
2021-05-01,West Bengal,Rice,2148.5
2021-06-01,West Bengal,Rice,2262.9
2021-07-01,West Bengal,Rice,2291.1
2021-08-01,West Bengal,Rice,2373.6
2021-09-01,West Bengal,Rice,2305.5
2021-10-01,West Bengal,Rice,2336.1
2021-11-01,West Bengal,Rice,2287.2
2021-12-01,West Bengal,Rice,2215.0
2022-01-01,West Bengal,Rice,2188.9
2022-02-01,West Bengal,Rice,2277.1
2022-03-01,West Bengal,Rice,2353.7
2022-04-01,West Bengal,Rice,2387.8
2022-05-01,West Bengal,Rice,2307.8
2022-06-01,West Bengal,Rice,2314.9
2022-07-01,West Bengal,Rice,2353.9
2022-08-01,West Bengal,Rice,2386.2
2022-09-01,West Bengal,Rice,2288.3
2022-10-01,West Bengal,Rice,2253.7
2022-11-01,West Bengal,Rice,2269.6
2022-12-01,West Bengal,Rice,2322.1
2023-01-01,West Bengal,Rice,2202.8
2023-02-01,West Bengal,Rice,2210.7
2023-03-01,West Bengal,Rice,2236.7
2023-04-01,West Bengal,Rice,2305.9
2023-05-01,West Bengal,Rice,2367.9
2023-06-01,West Bengal,Rice,2425.2
2023-07-01,West Bengal,Rice,2393.6
2023-08-01,West Bengal,Rice,2291.0
2023-09-01,West Bengal,Rice,2287.3
2023-10-01,West Bengal,Rice,2370.1
2023-11-01,West Bengal,Rice,2480.7
2023-12-01,West Bengal,Rice,2549.7
2024-01-01,West Bengal,Rice,2600.4
2024-02-01,West Bengal,Rice,2648.0
2024-03-01,West Bengal,Rice,2628.9
2024-04-01,West Bengal,Rice,2640.4
2024-05-01,West Bengal,Rice,2781.3
2024-06-01,West Bengal,Rice,2733.4
2024-07-01,West Bengal,Rice,2877.0
2024-08-01,West Bengal,Rice,2877.5
2024-09-01,West Bengal,Rice,3007.1
2024-10-01,West Bengal,Rice,2919.4
2024-11-01,West Bengal,Rice,2991.6
2024-12-01,West Bengal,Rice,2957.3
2019-01-01,West Bengal,Jute,4936.1
2019-02-01,West Bengal,Jute,4833.0
2019-03-01,West Bengal,Jute,4626.2
2019-04-01,West Bengal,Jute,4642.9
2019-05-01,West Bengal,Jute,4658.9
2019-06-01,West Bengal,Jute,4772.1
2019-07-01,West Bengal,Jute,4951.0
2019-08-01,West Bengal,Jute,4971.4
2019-09-01,West Bengal,Jute,5308.5
2019-10-01,West Bengal,Jute,5383.0
2019-11-01,West Bengal,Jute,5358.2
2019-12-01,West Bengal,Jute,5109.9
2020-01-01,West Bengal,Jute,5102.2
2020-02-01,West Bengal,Jute,5081.8
2020-03-01,West Bengal,Jute,5279.0
2020-04-01,West Bengal,Jute,5395.0
2020-05-01,West Bengal,Jute,5218.3
2020-06-01,West Bengal,Jute,5280.0
2020-07-01,West Bengal,Jute,5429.3
2020-08-01,West Bengal,Jute,5737.4
2020-09-01,West Bengal,Jute,5942.3
2020-10-01,West Bengal,Jute,6131.4
2020-11-01,West Bengal,Jute,6185.9
2020-12-01,West Bengal,Jute,6309.7
2021-01-01,West Bengal,Jute,6616.9
2021-02-01,West Bengal,Jute,6371.6
2021-03-01,West Bengal,Jute,6342.0
2021-04-01,West Bengal,Jute,6221.6
2021-05-01,West Bengal,Jute,6339.3
2021-06-01,West Bengal,Jute,6636.6
2021-07-01,West Bengal,Jute,6545.2
2021-08-01,West Bengal,Jute,6066.5
2021-09-01,West Bengal,Jute,6021.8
2021-10-01,West Bengal,Jute,6243.9
2021-11-01,West Bengal,Jute,6398.3
2021-12-01,West Bengal,Jute,6534.8
2022-01-01,West Bengal,Jute,6521.3
2022-02-01,West Bengal,Jute,6291.2
2022-03-01,West Bengal,Jute,6442.4
2022-04-01,West Bengal,Jute,6307.0
2022-05-01,West Bengal,Jute,6803.7
2022-06-01,West Bengal,Jute,6974.0
2022-07-01,West Bengal,Jute,6881.7
2022-08-01,West Bengal,Jute,6784.2
2022-09-01,West Bengal,Jute,6806.0
2022-10-01,West Bengal,Jute,6796.8
2022-11-01,West Bengal,Jute,7095.5
2022-12-01,West Bengal,Jute,7189.9
2023-01-01,West Bengal,Jute,7067.3
2023-02-01,West Bengal,Jute,7561.1
2023-03-01,West Bengal,Jute,7626.0
2023-04-01,West Bengal,Jute,7871.2
2023-05-01,West Bengal,Jute,7762.4
2023-06-01,West Bengal,Jute,7903.3
2023-07-01,West Bengal,Jute,8032.4
2023-08-01,West Bengal,Jute,7578.1
2023-09-01,West Bengal,Jute,8132.2
2023-10-01,West Bengal,Jute,8533.9
2023-11-01,West Bengal,Jute,8480.3
2023-12-01,West Bengal,Jute,8230.5
2024-01-01,West Bengal,Jute,8384.9
2024-02-01,West Bengal,Jute,8469.0
2024-03-01,West Bengal,Jute,8627.7
2024-04-01,West Bengal,Jute,8739.9
2024-05-01,West Bengal,Jute,8942.1
2024-06-01,West Bengal,Jute,9425.8
2024-07-01,West Bengal,Jute,9660.0
2024-08-01,West Bengal,Jute,9382.7
2024-09-01,West Bengal,Jute,9865.6
2024-10-01,West Bengal,Jute,10467.4
2024-11-01,West Bengal,Jute,11634.1
2024-12-01,West Bengal,Jute,11283.3
2019-01-01,West Bengal,Potato,1216.9
2019-02-01,West Bengal,Potato,1175.7
2019-03-01,West Bengal,Potato,1355.3
2019-04-01,West Bengal,Potato,1287.0
2019-05-01,West Bengal,Potato,1133.5
2019-06-01,West Bengal,Potato,1102.5
2019-07-01,West Bengal,Potato,947.0
2019-08-01,West Bengal,Potato,1008.0
2019-09-01,West Bengal,Potato,858.5
2019-10-01,West Bengal,Potato,866.5
2019-11-01,West Bengal,Potato,736.9
2019-12-01,West Bengal,Potato,724.3
2020-01-01,West Bengal,Potato,819.2
2020-02-01,West Bengal,Potato,847.5
2020-03-01,West Bengal,Potato,798.9
2020-04-01,West Bengal,Potato,803.4
2020-05-01,West Bengal,Potato,811.1
2020-06-01,West Bengal,Potato,846.6
2020-07-01,West Bengal,Potato,766.1
2020-08-01,West Bengal,Potato,806.2
2020-09-01,West Bengal,Potato,647.9
2020-10-01,West Bengal,Potato,621.8
2020-11-01,West Bengal,Potato,603.2
2020-12-01,West Bengal,Potato,636.2
2021-01-01,West Bengal,Potato,641.9
2021-02-01,West Bengal,Potato,578.6
2021-03-01,West Bengal,Potato,540.2
2021-04-01,West Bengal,Potato,552.6
2021-05-01,West Bengal,Potato,553.8
2021-06-01,West Bengal,Potato,534.1
2021-07-01,West Bengal,Potato,519.0
2021-08-01,West Bengal,Potato,550.2
2021-09-01,West Bengal,Potato,532.9
2021-10-01,West Bengal,Potato,533.1
2021-11-01,West Bengal,Potato,624.0
2021-12-01,West Bengal,Potato,561.4
2022-01-01,West Bengal,Potato,487.1
2022-02-01,West Bengal,Potato,519.5
2022-03-01,West Bengal,Potato,496.9
2022-04-01,West Bengal,Potato,489.0
2022-05-01,West Bengal,Potato,480.0
2022-06-01,West Bengal,Potato,480.0
2022-07-01,West Bengal,Potato,541.7
2022-08-01,West Bengal,Potato,578.6
2022-09-01,West Bengal,Potato,620.5
2022-10-01,West Bengal,Potato,558.7
2022-11-01,West Bengal,Potato,514.2
2022-12-01,West Bengal,Potato,480.0
2023-01-01,West Bengal,Potato,480.0
2023-02-01,West Bengal,Potato,518.2
2023-03-01,West Bengal,Potato,542.4
2023-04-01,West Bengal,Potato,537.7
2023-05-01,West Bengal,Potato,541.1
2023-06-01,West Bengal,Potato,517.4
2023-07-01,West Bengal,Potato,529.6
2023-08-01,West Bengal,Potato,564.2
2023-09-01,West Bengal,Potato,499.7
2023-10-01,West Bengal,Potato,514.5
2023-11-01,West Bengal,Potato,554.3
2023-12-01,West Bengal,Potato,540.8
2024-01-01,West Bengal,Potato,573.2
2024-02-01,West Bengal,Potato,699.1
2024-03-01,West Bengal,Potato,699.0
2024-04-01,West Bengal,Potato,725.3
2024-05-01,West Bengal,Potato,690.9
2024-06-01,West Bengal,Potato,705.9
2024-07-01,West Bengal,Potato,736.1
2024-08-01,West Bengal,Potato,752.6
2024-09-01,West Bengal,Potato,700.3
2024-10-01,West Bengal,Potato,716.2
2024-11-01,West Bengal,Potato,800.1
2024-12-01,West Bengal,Potato,832.7
2019-01-01,Bihar,Rice,1968.6
2019-02-01,Bihar,Rice,1999.6
2019-03-01,Bihar,Rice,1964.1
2019-04-01,Bihar,Rice,1997.0
2019-05-01,Bihar,Rice,1959.8
2019-06-01,Bihar,Rice,1943.0
2019-07-01,Bihar,Rice,1970.2
2019-08-01,Bihar,Rice,2004.1
2019-09-01,Bihar,Rice,1958.0
2019-10-01,Bihar,Rice,2032.0
2019-11-01,Bihar,Rice,2081.9
2019-12-01,Bihar,Rice,2060.3
2020-01-01,Bihar,Rice,1991.8
2020-02-01,Bihar,Rice,2000.2
2020-03-01,Bihar,Rice,1992.2
2020-04-01,Bihar,Rice,2014.4
2020-05-01,Bihar,Rice,2011.3
2020-06-01,Bihar,Rice,1919.0
2020-07-01,Bihar,Rice,1915.8
2020-08-01,Bihar,Rice,1917.4
2020-09-01,Bihar,Rice,1968.1
2020-10-01,Bihar,Rice,1948.9
2020-11-01,Bihar,Rice,2055.3
2020-12-01,Bihar,Rice,1966.7
2021-01-01,Bihar,Rice,2053.2
2021-02-01,Bihar,Rice,2057.5
2021-03-01,Bihar,Rice,2122.1
2021-04-01,Bihar,Rice,2143.9
2021-05-01,Bihar,Rice,2227.9
2021-06-01,Bihar,Rice,2223.6
2021-07-01,Bihar,Rice,2177.0
2021-08-01,Bihar,Rice,2280.9
2021-09-01,Bihar,Rice,2294.9
2021-10-01,Bihar,Rice,2329.9
2021-11-01,Bihar,Rice,2429.0
2021-12-01,Bihar,Rice,2382.2
2022-01-01,Bihar,Rice,2440.8
2022-02-01,Bihar,Rice,2421.7
2022-03-01,Bihar,Rice,2432.6
2022-04-01,Bihar,Rice,2457.1
2022-05-01,Bihar,Rice,2377.4
2022-06-01,Bihar,Rice,2347.6
2022-07-01,Bihar,Rice,2454.5
2022-08-01,Bihar,Rice,2536.0
2022-09-01,Bihar,Rice,2555.1
2022-10-01,Bihar,Rice,2595.5
2022-11-01,Bihar,Rice,2598.2
2022-12-01,Bihar,Rice,2716.6
2023-01-01,Bihar,Rice,2724.8
2023-02-01,Bihar,Rice,2764.2
2023-03-01,Bihar,Rice,2872.4
2023-04-01,Bihar,Rice,2835.1
2023-05-01,Bihar,Rice,2978.4
2023-06-01,Bihar,Rice,2880.3
2023-07-01,Bihar,Rice,3033.3
2023-08-01,Bihar,Rice,3030.3
2023-09-01,Bihar,Rice,3038.4
2023-10-01,Bihar,Rice,2910.5
2023-11-01,Bihar,Rice,2900.8
2023-12-01,Bihar,Rice,2844.3
2024-01-01,Bihar,Rice,2821.4
2024-02-01,Bihar,Rice,2834.0
2024-03-01,Bihar,Rice,2930.4
2024-04-01,Bihar,Rice,2970.7
2024-05-01,Bihar,Rice,3020.1
2024-06-01,Bihar,Rice,2956.2
2024-07-01,Bihar,Rice,2911.8
2024-08-01,Bihar,Rice,3080.6
2024-09-01,Bihar,Rice,3047.6
2024-10-01,Bihar,Rice,3212.7
2024-11-01,Bihar,Rice,3220.5
2024-12-01,Bihar,Rice,3248.9
2019-01-01,Bihar,Wheat,2191.4
2019-02-01,Bihar,Wheat,2183.4
2019-03-01,Bihar,Wheat,2196.7
2019-04-01,Bihar,Wheat,2235.5
2019-05-01,Bihar,Wheat,2312.1
2019-06-01,Bihar,Wheat,2329.6
2019-07-01,Bihar,Wheat,2390.9
2019-08-01,Bihar,Wheat,2528.0
2019-09-01,Bihar,Wheat,2577.9
2019-10-01,Bihar,Wheat,2624.1
2019-11-01,Bihar,Wheat,2526.4
2019-12-01,Bihar,Wheat,2347.5
2020-01-01,Bihar,Wheat,2394.6
2020-02-01,Bihar,Wheat,2407.0
2020-03-01,Bihar,Wheat,2388.3
2020-04-01,Bihar,Wheat,2423.8
2020-05-01,Bihar,Wheat,2437.3
2020-06-01,Bihar,Wheat,2538.3
2020-07-01,Bihar,Wheat,2564.3
2020-08-01,Bihar,Wheat,2526.9
2020-09-01,Bihar,Wheat,2623.2
2020-10-01,Bihar,Wheat,2628.3
2020-11-01,Bihar,Wheat,2692.7
2020-12-01,Bihar,Wheat,2676.9
2021-01-01,Bihar,Wheat,2646.8
2021-02-01,Bihar,Wheat,2674.8
2021-03-01,Bihar,Wheat,2696.6
2021-04-01,Bihar,Wheat,2755.8
2021-05-01,Bihar,Wheat,2753.9
2021-06-01,Bihar,Wheat,2622.0
2021-07-01,Bihar,Wheat,2607.9
2021-08-01,Bihar,Wheat,2691.0
2021-09-01,Bihar,Wheat,2689.1
2021-10-01,Bihar,Wheat,2691.9
2021-11-01,Bihar,Wheat,2795.2
2021-12-01,Bihar,Wheat,2759.0
2022-01-01,Bihar,Wheat,2653.7
2022-02-01,Bihar,Wheat,2662.2
2022-03-01,Bihar,Wheat,2644.0
2022-04-01,Bihar,Wheat,2586.8
2022-05-01,Bihar,Wheat,2592.3
2022-06-01,Bihar,Wheat,2650.0
2022-07-01,Bihar,Wheat,2669.5
2022-08-01,Bihar,Wheat,2715.5
2022-09-01,Bihar,Wheat,2886.4
2022-10-01,Bihar,Wheat,2881.0
2022-11-01,Bihar,Wheat,2930.0
2022-12-01,Bihar,Wheat,2910.0
2023-01-01,Bihar,Wheat,2860.0
2023-02-01,Bihar,Wheat,2832.6
2023-03-01,Bihar,Wheat,2813.7
2023-04-01,Bihar,Wheat,2865.3
2023-05-01,Bihar,Wheat,3089.3
2023-06-01,Bihar,Wheat,3045.7
2023-07-01,Bihar,Wheat,3030.7
2023-08-01,Bihar,Wheat,3049.0
2023-09-01,Bihar,Wheat,3110.6
2023-10-01,Bihar,Wheat,3161.7
2023-11-01,Bihar,Wheat,3311.4
2023-12-01,Bihar,Wheat,3097.3
2024-01-01,Bihar,Wheat,2900.2
2024-02-01,Bihar,Wheat,2880.2
2024-03-01,Bihar,Wheat,2997.8
2024-04-01,Bihar,Wheat,2878.8
2024-05-01,Bihar,Wheat,2639.2
2024-06-01,Bihar,Wheat,2704.3
2024-07-01,Bihar,Wheat,2744.9
2024-08-01,Bihar,Wheat,2676.5
2024-09-01,Bihar,Wheat,2619.0
2024-10-01,Bihar,Wheat,2564.6
2024-11-01,Bihar,Wheat,2595.2
2024-12-01,Bihar,Wheat,2568.4
2019-01-01,Bihar,Maize,1833.9
2019-02-01,Bihar,Maize,1641.4
2019-03-01,Bihar,Maize,1597.9
2019-04-01,Bihar,Maize,1538.5
2019-05-01,Bihar,Maize,1533.5
2019-06-01,Bihar,Maize,1511.0
2019-07-01,Bihar,Maize,1567.6
2019-08-01,Bihar,Maize,1462.8
2019-09-01,Bihar,Maize,1473.9
2019-10-01,Bihar,Maize,1515.0
2019-11-01,Bihar,Maize,1634.5
2019-12-01,Bihar,Maize,1614.2
2020-01-01,Bihar,Maize,1645.7
2020-02-01,Bihar,Maize,1540.8
2020-03-01,Bihar,Maize,1407.1
2020-04-01,Bihar,Maize,1463.6
2020-05-01,Bihar,Maize,1473.2
2020-06-01,Bihar,Maize,1550.8
2020-07-01,Bihar,Maize,1476.9
2020-08-01,Bihar,Maize,1515.8
2020-09-01,Bihar,Maize,1635.6
2020-10-01,Bihar,Maize,1672.2
2020-11-01,Bihar,Maize,1700.7
2020-12-01,Bihar,Maize,1712.2
2021-01-01,Bihar,Maize,1618.4
2021-02-01,Bihar,Maize,1715.7
2021-03-01,Bihar,Maize,1686.8
2021-04-01,Bihar,Maize,1731.9
2021-05-01,Bihar,Maize,1637.5
2021-06-01,Bihar,Maize,1572.4
2021-07-01,Bihar,Maize,1670.5
2021-08-01,Bihar,Maize,1657.7
2021-09-01,Bihar,Maize,1761.9
2021-10-01,Bihar,Maize,1766.9
2021-11-01,Bihar,Maize,1650.3
2021-12-01,Bihar,Maize,1718.7
2022-01-01,Bihar,Maize,1690.6
2022-02-01,Bihar,Maize,1748.7
2022-03-01,Bihar,Maize,1762.8
2022-04-01,Bihar,Maize,1668.5
2022-05-01,Bihar,Maize,1690.5
2022-06-01,Bihar,Maize,1847.0
2022-07-01,Bihar,Maize,1894.0
2022-08-01,Bihar,Maize,1901.1
2022-09-01,Bihar,Maize,1992.3
2022-10-01,Bihar,Maize,2020.6
2022-11-01,Bihar,Maize,2049.6
2022-12-01,Bihar,Maize,1975.2
2023-01-01,Bihar,Maize,2006.7
2023-02-01,Bihar,Maize,2102.2
2023-03-01,Bihar,Maize,2048.1
2023-04-01,Bihar,Maize,2176.9
2023-05-01,Bihar,Maize,2183.8
2023-06-01,Bihar,Maize,2121.9
2023-07-01,Bihar,Maize,2218.0
2023-08-01,Bihar,Maize,2206.3
2023-09-01,Bihar,Maize,2284.8
2023-10-01,Bihar,Maize,2272.3
2023-11-01,Bihar,Maize,2281.0
2023-12-01,Bihar,Maize,2339.9
2024-01-01,Bihar,Maize,2382.4
2024-02-01,Bihar,Maize,2212.7
2024-03-01,Bihar,Maize,2131.0
2024-04-01,Bihar,Maize,2223.6
2024-05-01,Bihar,Maize,2227.1
2024-06-01,Bihar,Maize,2195.8
2024-07-01,Bihar,Maize,2092.5
2024-08-01,Bihar,Maize,2016.4
2024-09-01,Bihar,Maize,1868.5
2024-10-01,Bihar,Maize,1872.3
2024-11-01,Bihar,Maize,1839.9
2024-12-01,Bihar,Maize,1782.1
2019-01-01,Gujarat,Cotton,7727.5
2019-02-01,Gujarat,Cotton,7145.4
2019-03-01,Gujarat,Cotton,7643.7
2019-04-01,Gujarat,Cotton,8101.9
2019-05-01,Gujarat,Cotton,7819.5
2019-06-01,Gujarat,Cotton,7966.0
2019-07-01,Gujarat,Cotton,7830.5
2019-08-01,Gujarat,Cotton,7970.6
2019-09-01,Gujarat,Cotton,8684.6
2019-10-01,Gujarat,Cotton,9033.9
2019-11-01,Gujarat,Cotton,9346.9
2019-12-01,Gujarat,Cotton,9192.2
2020-01-01,Gujarat,Cotton,8513.4
2020-02-01,Gujarat,Cotton,8474.0
2020-03-01,Gujarat,Cotton,9086.7
2020-04-01,Gujarat,Cotton,8398.5
2020-05-01,Gujarat,Cotton,7980.0
2020-06-01,Gujarat,Cotton,8096.2
2020-07-01,Gujarat,Cotton,7726.7
2020-08-01,Gujarat,Cotton,7454.6
2020-09-01,Gujarat,Cotton,7340.1
2020-10-01,Gujarat,Cotton,6850.0
2020-11-01,Gujarat,Cotton,6536.2
2020-12-01,Gujarat,Cotton,6830.0
2021-01-01,Gujarat,Cotton,6391.2
2021-02-01,Gujarat,Cotton,5879.9
2021-03-01,Gujarat,Cotton,5719.2
2021-04-01,Gujarat,Cotton,5987.2
2021-05-01,Gujarat,Cotton,5967.8
2021-06-01,Gujarat,Cotton,5863.2
2021-07-01,Gujarat,Cotton,5923.2
2021-08-01,Gujarat,Cotton,5408.0
2021-09-01,Gujarat,Cotton,5594.6
2021-10-01,Gujarat,Cotton,5752.2
2021-11-01,Gujarat,Cotton,5665.0
2021-12-01,Gujarat,Cotton,6012.5
2022-01-01,Gujarat,Cotton,5684.9
2022-02-01,Gujarat,Cotton,6070.6
2022-03-01,Gujarat,Cotton,6163.1
2022-04-01,Gujarat,Cotton,6094.5
2022-05-01,Gujarat,Cotton,6133.3
2022-06-01,Gujarat,Cotton,6144.8
2022-07-01,Gujarat,Cotton,6600.1
2022-08-01,Gujarat,Cotton,6265.8
2022-09-01,Gujarat,Cotton,6054.2
2022-10-01,Gujarat,Cotton,6439.3
